Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05325 Split point to TC05,01/07/2025 00:03:01,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:08:01,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:13:01,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:18:01,94.1,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:23:01,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:28:01,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:33:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:38:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:43:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:48:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:53:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 00:58:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:03:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:08:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:13:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:18:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:23:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:28:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:33:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:38:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:43:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:48:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:53:02,94.1,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 01:58:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:03:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:08:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:13:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:18:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:23:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:28:02,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:33:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:38:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:43:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:48:02,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:53:02,93.8,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 02:58:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:03:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:08:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:13:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:18:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:23:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:28:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:33:03,94.1,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:38:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:43:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:48:03,94.1,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:53:03,93.9,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 03:58:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:03:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:08:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:13:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:18:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:23:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:28:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:33:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:38:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:43:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:48:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:53:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 04:58:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 05:03:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 05:08:03,94.1,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 05:13:04,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 05:18:03,94,00:AC:C1:4D
HG017-TT05325 Split point to TC05,01/07/2025 05:23:04,94,00:AC:C1:4D
