Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05318 (HG040),01/07/2025 00:03:06,50.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:08:06,50.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:13:05,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:18:05,50.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:23:06,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:28:05,50.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:33:05,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:38:05,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:43:06,50.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:48:05,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:53:05,50.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 00:58:05,50.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:03:05,50.1,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:08:05,50,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:13:06,49.9,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:18:05,49.8,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:23:05,49.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:28:05,49.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:33:05,49.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:38:05,49.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:43:05,49.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:48:05,49.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:53:05,49.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 01:58:05,49.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:03:05,49.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:08:05,49.1,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:13:05,49,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:18:05,49,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:23:05,49,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:28:05,48.9,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:33:05,48.9,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:38:05,48.8,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:43:05,48.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:48:05,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:53:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 02:58:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:03:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:08:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:13:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:18:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:23:05,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:28:05,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:33:05,48.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:38:05,48.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:43:05,48.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:48:05,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:53:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 03:58:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:03:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:08:05,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:13:05,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:18:06,48.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:23:05,48.8,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:28:05,48.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:33:05,48.8,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:38:05,48.8,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:43:05,48.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:48:05,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:53:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 04:58:05,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:03:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:08:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:13:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:18:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:23:05,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:28:05,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:33:04,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:38:05,48.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:43:04,48.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:48:04,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:53:04,48.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 05:58:04,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:03:04,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:08:04,48.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:13:04,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:18:04,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:23:04,48.6,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:28:04,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:33:05,48.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:38:04,49.3,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:43:04,50.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:48:04,50.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:53:04,50.5,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 06:58:04,50.2,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 07:03:04,49.7,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 07:08:04,49.4,00:AC:9F:00
HG017-TT05318 (HG040),01/07/2025 07:13:04,49,00:AC:9F:00
