Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05329 Split pt to TC04,01/07/2025 00:02:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:07:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:12:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:22:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:27:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:32:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:37:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:42:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:47:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:52:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 00:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:02:36,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:07:36,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:12:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:22:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:27:36,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:32:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:37:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:42:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:47:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:52:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 01:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:02:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:07:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:12:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:22:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:27:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:32:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:37:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:42:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:47:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:52:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 02:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:02:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:07:36,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:12:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:22:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:27:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:32:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:37:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:42:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:47:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:52:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 03:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:02:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:07:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:12:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:22:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:27:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:32:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:37:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:42:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:47:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:52:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 04:57:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:02:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:07:37,94.8,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:12:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:17:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:22:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:27:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:32:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:37:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:42:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:47:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:52:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 05:57:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:02:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:07:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:12:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:17:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:22:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:27:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:32:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:37:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:42:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:47:37,94.3,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:52:37,94.3,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 06:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:02:37,94.6,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:07:36,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:12:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:17:37,94.3,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:22:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:27:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:32:37,94.7,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:37:37,94.3,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:42:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:47:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:52:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 07:57:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:02:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:07:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:12:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:17:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:22:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:27:37,94.4,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:32:37,94.5,00:A7:DF:FE
HG017-TT05329 Split pt to TC04,01/07/2025 08:37:37,94.5,00:A7:DF:FE
