Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05324 Split pt to TC01,01/07/2025 06:14:32,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:19:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:24:32,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:29:32,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:39:32,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:44:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:49:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:54:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 06:59:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:09:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:14:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:19:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:24:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:29:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:34:33,95.9,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:39:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:44:33,95.9,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:49:33,95.9,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:54:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 07:59:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:09:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:19:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:24:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:29:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:44:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:49:33,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:54:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 08:59:33,96,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:09:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:14:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:24:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:29:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:39:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:44:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:54:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 09:59:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:04:38,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:09:36,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:14:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:29:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:44:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 10:59:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:09:33,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:19:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:29:33,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:39:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:44:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:49:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:54:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 11:59:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:04:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:09:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:24:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:29:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:34:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:44:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 12:59:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:09:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:29:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:34:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:44:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 13:59:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:04:33,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:09:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:29:33,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:44:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 14:59:33,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:04:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:09:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:19:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:29:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:44:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 15:59:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:04:33,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:09:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:19:34,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:29:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:34:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:54:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 16:59:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:04:33,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:09:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:14:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:19:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:24:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:29:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:34:33,96.2,00:88:60:56
